 1069
 EPZ   3020 72364  31.90 106.70 1257  19950911 99999999  SANTA TERESA             NM  US       23044
 DRA   3109 72387  36.93 116.07 1259  19510811 19520428  MERCURY/TEST SITE        NV  US
 DRA   3109 72387  36.60 115.97 1155  19520429 19521204  MERCURY/TEST SITE        NV  US
 DRA   3109 72387  36.95 116.05 1197  19521204 19530605  MERCURY/TEST SITE        NV  US
 DRA   3109 72387  36.95 116.08 1196  19550201 19551105  MERCURY/TEST SITE        NV  US
 NID   3120 72388  35.78 117.78  687  19470709 19540309  N CHINA LAKE/B-1 RANGE   CA  US
 NID   3120 72388  35.78 117.78  670  19540310 19561231  N CHINA LAKE/G-1 RANGE   CA  US
 NID   3120 72388  35.78 117.78  666  19570101 19640229  N CHINA LAKE/G-1 RANGE   CA  US
 VEF   3120 72388  36.05 115.18  693  20100000 99999999  LAS VEGAS                NV  US
 SGU   3121 72475  37.10 113.60  895  19570417 19570928  ST GEORGE                UT  US
 OCS   3123 72292  33.40 117.50   69  19540721 19541015  CAMP PENDLETON           CA  US
 FHU   3124 72273  31.57 110.33 1425  19550104 19550108  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1428  19550109 19580611  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1420  19580612 19580617  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1422  19580618 19590226  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1423  19590227 19590325  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1432  19590326 19611028  FT HUACHUCA              AZ  US
 FHU   3124 72273  31.57 110.33 1439  19611029 19710730  FT HUACHUCA              AZ  US
 YUM   3125 72280  32.85 114.40  106  19540511 19560831  YUMA                     AZ  US
 YUM   3125 72280  32.83 114.40  106  19560901 19580917  YUMA                     AZ  US
 YUM   3125 72280  32.87 114.33  131  19580918 19610906  YUMA                     AZ  US
 YUM   3125 72280  32.87 114.33   98  19610907 19630607  YUMA                     AZ  US
 YUM   3125 72280  32.83 114.40   98  19630608 19630630  YUMA                     AZ  US
 YUM   3125 72280  32.87 114.33  131  19650601 19710727  YUMA/US ARMY MET TEAM    AZ  US
 YUM   3125 72280  32.87 114.33  131  19920513 99999999  YUMA/US ARMY MET TEAM    AZ  US
 SAN   3131 72290  32.82 117.13  124  19560616 19890913  SAN DIEGO MONTGOMERY     CA  US
 TPH   3132 72485  38.07 117.10 1650  19560920 19581031  TONOPAH                  NV  US
 UCC   3133 72385  36.95 116.05 1196  19560916 19590428  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1196  19590815 19600714  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1196  19610914 19660920  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1196  19660921 19681110  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1198  19681111 19790514  YUCCA FLAT               NV  US
 UCC   3133 72385  36.95 116.05 1195  19940000 20009999  YUCCA FLAT               NV  US
 999   3134 99999  35.27 116.08  284  19570423 19570928  BAKER                    CA  US
 4JA   3143 72385  36.80 116.27 1100  19590429 19590815  JACKASS FLATS            NV  US
 4JA   3143 72385  36.80 116.27 1100  19600526 19610420  JACKASS FLATS            NV  US
 4JA   3143 72385  36.80 116.27 1102  19610421 19671219  JACKASS FLATS            NV  US
 999   3145 99999  32.58 114.62   65  19930801 19949999  YUMA/MCAS                AZ  US
 NJK   3146 72281  32.97 115.82   73  19620228 19680830  EL CENTRO                CA  US
 GBN   3148 74724  32.95 112.67  262  19940101 20020329  GILA BEND AAF            AZ  US
 PHX   3149 72278  33.43 112.37  295  19630813 19631022  PHOENIX/LITCHFIELD PARK  AZ  US
 NSI   3158 72291  33.27 119.55    9  19730901 19830107  SAN NICOLAS/SITE #2      CA  US
 DRA   3160 72387  36.62 116.02 1007  19780516 99999999  DESERT ROCK/MERCURY      NV  US
 4SU   3176 74619  35.33 117.10  962  19000000 19659999  SUPERIOR VALLEY GUN RANGECA  US
 BYS   3182 74611  35.28 116.62  716  19820101 19920312  BICYCLE LAKE AAF         CA  US
 NKX   3190 72293  32.87 117.15  134  19890915 99999999  MIRAMAR NAS              CA  US
 EDW   3197 72381  34.90 117.92  724  19930104 99999999  EDWARDS/AFB - UPPER AIR  CA  US
 REV   3198 72489  39.57 119.80 1516  19941026 99999999  RENO                     NV  US       24128
 PAH   3816 72435  37.07  88.77  126  19881128 19950211  PADUCAH                  KY  US  4833
 TYS   3851 72326  35.82  83.98  301  19550215 19560618  KNOXVILLE/McGHEE-TYSON   TN  US
 ADQ  25501 70350  57.75 152.50    4  19630920 19730131  KODIAK                   AK  US
 ADQ  25501 70350  57.75 152.48    4  19730201 99999999  KODIAK                   AK  US
 AKN  25503 70326  58.68 156.65   19  19530505 19540630  NAKNEK                   AK  US
 AKN  25503 70326  58.68 156.65   16  19540701 19551212  NAKNEK                   AK  US
 AKN  25503 70326  58.68 156.65   15  19551213 99999999  KING SALMON              AK  US
 999  25602 70485  53.38 167.90   58  19460614 19470929  UMNAK/CAPE AFB/FT GLENN  AK  US
 999  25602 70485  53.38 167.90   22  19470930 19501121  UMNAK/CAPE AFB/FT GLENN  AK  US
 CDB  25603 70316  55.20 162.70   33  19451119 19490812  COLD BAY AFB             AK  US
 CDB  25603 70316  55.20 162.70   28  19490813 19500523  COLD BAY AFB             AK  US
 CDB  25603 70316  55.20 162.70   25  19500524 19500930  COLD BAY AFB             AK  US
 CDB  25603 70316  55.20 162.70   29  19501001 19521211  COLD BAY AFB             AK  US
 CDB  25603 70316  55.20 162.70   24  19530326 19530831  COLD BAY AFB             AK  US
 CDB  25603 70316  55.20 162.70   26  19530901 19540228  COLD BAY AFB             AK  US
 ADU  25611 70489  53.90 166.53    7  19520624 19540724  DUTCH HARBOR             AK  US
 ADU  25620 70489  53.90 166.53   12  19501211 19520524  DUTCH HARBOR             AK  US
 CDB  25624 70316  55.20 162.72   27  19550820 19610421  COLD BAY                 AK  US
 CDB  25624 70316  55.20 162.72   30  19610422 99999999  COLD BAY                 AK  US
 ADK  25701 70454  51.88 176.52    4  19440301 19480624  ADAK/DAVIS AFB           AK  US
 ADK  25701 70454  51.88 176.65    4  19480625 19500831  ADAK/DAVIS AFB           AK  US
 ADK  25704 70454  51.88 176.63   38  19421200 19440299  ADAK                     AK  US
 ADK  25704 70454  51.88 176.65   20  19500901 19530615  ADAK/DAVIS AFB           AK  US
 ADK  25704 70454  51.88 176.65    8  19530616 19899999  ADAK/DAVIS AFB           AK  US
 ADK  25704 70454  51.88 176.65    5  19920727 20009999  ADAK/DAVIS AFB           AK  US
 SNP  25705 70308  57.13 170.27   29  19431100 19450999  ST PAUL ISLAND           AK  US
 SNP  25713 70308  57.12 170.27   29  19451016 19470623  ST PAUL ISLAND           AK  US
 SNP  25713 70308  57.15 170.22    7  19470701 19480430  ST PAUL ISLAND           AK  US
 SNP  25713 70308  57.15 170.22    9  19480501 19520131  ST PAUL ISLAND           AK  US
 SNP  25713 70308  57.15 170.22   10  19520201 19560930  ST PAUL ISLAND           AK  US
 SNP  25713 70308  57.15 170.22   15  19561001 19561130  ST PAUL ISLAND           AK  US
 SNP  25713 70308  57.15 170.22   10  19561201 99999999  ST PAUL ISLAND           AK  US
 ANC  26401 70273  61.25 149.80   60  19451011 19460521  ANCHORAGE                AK  US
 FGJ  26406 70263  63.98 145.72  386  19501111 19510228  FORT GREELY              AK  US
 FGJ  26406 70263  63.98 145.72  392  19510301 19720314  FORT GREELY              AK  US
 ANC  26409 70273  61.22 149.83   51  19430202 19451010  ANCHORAGE                AK  US
 ANC  26409 70273  61.22 149.83   51  19460522 19520714  ANCHORAGE                AK  US
 ANC  26409 70273  61.22 149.83   42  19520715 19531028  ANCHORAGE                AK  US
 ANC  26409 70273  61.17 149.98   32  19531029 19541203  ANCHORAGE INT APT        AK  US
 ANC  26409 70273  61.17 149.98   30  19541204 19590630  ANCHORAGE INT APT        AK  US
 ANC  26409 70273  61.17 149.98   29  19590701 19640708  ANCHORAGE INT APT        AK  US
 ANC  26409 70273  61.17 150.02   45  19640709 99999999  ANCHORAGE IAP/PT. CAMPBE AK  US
 FAI  26411 70261  64.83 147.72  134  19371009 19510822  FAIRBANKS                AK  US
 FAI  26411 70261  64.82 147.87  139  19510823 19520112  FAIRBANKS                AK  US
 FAI  26411 70261  64.82 147.87  135  19520113 99999999  FAIRBANKS                AK  US
 ORT  26412 70291  62.97 141.97  524  19421201 19550512  NORTHWAY                 AK  US
 MCG  26510 70231  62.97 155.62  103  19420411 99999999  MCGRATH                  AK  US
 OME  26604 70200  64.50 165.43   13  19440417 19460327  NOME AAB                 AK  US
 OME  26604 70200  64.50 165.47   14  19460606 19461009  NOME AAB                 AK  US
 BET  26615 70219  60.78 161.68    8  19401019 19541031  BETHEL                   AK  US
 BET  26615 70219  60.78 161.72    4  19541101 19561106  BETHEL                   AK  US
 BET  26615 70219  60.78 161.72   11  19561107 19561231  BETHEL                   AK  US
 BET  26615 70219  60.78 161.80    4  19570101 19581110  BETHEL                   AK  US
 BET  26615 70219  60.78 161.80   39  19581111 19811101  BETHEL                   AK  US
 BET  26615 70219  60.78 161.80   36  19811101 99999999  BETHEL                   AK  US
 OTZ  26616 70133  66.87 162.63    5  19421026 99999999  KOTZEBUE                 AK  US
 OME  26617 70200  64.50 165.40    7  19400915 19421014  NOME FED BLDG            AK  US
 OME  26617 70200  64.50 165.40    7  19461020 19481231  NOME FED BLDG            AK  US
 OME  26617 70200  64.50 165.43    7  19490101 19501204  NOME AP                  AK  US
 OME  26617 70200  64.50 165.43   10  19501205 19520831  NOME AP                  AK  US
 OME  26617 70200  64.50 165.43    7  19520901 19660428  NOME AP                  AK  US
 OME  26617 70200  64.50 165.43    5  19660429 99999999  NOME AP                  AK  US
 CTH  26636 70107  68.10 165.77   13  19620325 19620520  CAPE THOMPSON            AK  US
 GAM  26703 70204  63.85 171.60   10  19421111 19530630  GAMBELL                  AK  US
 BTI  27401 70086  70.12 143.67    6  19530327 19561209  BARTER ISLAND AWS        AK  US
 BTI  27401 70086  70.12 143.67   15  19561210 19571005  BARTER ISLAND            AK  US
 BTI  27401 70086  70.12 143.72   15  19571006 19571106  BARTER ISLAND            AK  US
 BTI  27401 70086  70.13 143.63   15  19571107 19890102  BARTER ISLAND            AK  US
 BRW  27502 70026  71.30 156.78   10  19400915 19500531  POINT BARROW             AK  US
 BRW  27502 70026  71.30 156.78    8  19500601 19770615  POINT BARROW             AK  US
 BRW  27502 70026  71.30 156.78   12  19770616 99999999  POINT BARROW             AK  US
 BRW  27506 70027  71.32 156.65    3  20070100 99999999  BARROW/POINT BARROW      AK  US
 AMC  45702 70439  51.40 179.27   46  19440606 19481109  AMCHITKA ISLAND          AK  US
 AMC  45702 70439  51.38 179.25   68  19481110 19651030  AMCHITKA ISLAND          AK  US
 ATU  45709 70409  52.80 173.17   27  19430904 19570209  ATTU ISLAND              AK  US
 ATU  45709 70409  52.80 173.17   28  19570210 19580624  ATTU ISLAND              AK  US
 FGZ  53103 72376  35.23 111.82 2179  19950823 99999999  FLAGSTAFF/BELLEMT (ARMY) AZ  US       23194
 SIL  53813 72233  30.33  89.82    8  19880619 99999999  SLIDELL                  LA  US
 MDN  53814 74468  38.80  85.40  266  19930211 19930701  JEFFERSON PROVING (ARMY) IN  US
 FFC  53819 72215  33.35  84.56  246  19940830 99999999  PEACHTREE CITY           GA  US       13873
 BMX  53823 72230  33.10  86.70  178  19940823 99999999  BIRMINGHAM (SHELBY APT)  AL  US        3881
 RNK  53829 72318  37.20  80.41  648  19951109 99999999  ROANOKE/BLACKSBURG       VA  US        3860
 GYX  54762 74389  43.89  70.25  125  19940922 99999999  GRAY                     ME  US       14764
 ALY  54775 72518  42.69  73.83   94  19970521 99999999  ALBANY                   NY  US       14735
 CIS  60701 91700 -02.77 171.72    4  19450624 19460199  CANTON ISLAND            HI  US
 CIS  60702 91700 -02.73 171.72    1  19430517 19450420  CANTON ISLAND            HI  US
 CIS  60703 91700 -02.77 171.72    4  19470507 19670915  CANTON ISLAND            HI  US
 MFL  92803 72202  25.75  80.38    4  19950721 99999999  MIAMI/FL INTL UNIV       FL  US       12844
 GLD  93056 72465  39.37 101.70 1113  19520718 19570724  GOODLAND                 KS  US
 GLD  93056 72465  39.37 101.70 1100  19570725 19580531  GOODLAND                 KS  US
 GLD  93056 72465  39.37 101.70 1112  19580601 19600930  GOODLAND                 KS  US
 GLD  93056 72465  39.37 101.70 1113  19610501 19610930  GOODLAND                 KS  US
 999  93060 72269  33.18 106.48 1236  19551101 19610131  JALLEN SITE              NM  US
 999  93061 74630  33.80 106.67 1506  19560119 19610131  STALLION SITE            NM  US
 999  93062 99999  32.50 106.42 1270  19600200 19610106  FRYE SITE                NM  US
 AFF  93065 74531  38.97 104.82 1999  00000000 20019999  AIR FORCE ACADEMY        CO  US
 NZJ  93101 69014  33.66 117.73  116  19930402 19930613  EL TORO/MCAS             CA  US
 NID  93104 74612  35.68 117.68  676  19450201 19551103  INYOKERN/CHINA LAKE NAF  CA  US
 NID  93104 74612  35.68 117.68  677  19551104 19640531  INYOKERN/CHINA LAKE NAF  CA  US
 NID  93104 74612  35.68 117.68  677  19640601 19730431  INYOKERN/CHINA LAKE NAF  CA  US
 NID  93104 74612  35.68 117.68  681  19730501 19951120  INYOKERN/CHINA LAKE NAF  CA  US
 NID  93104 74612  35.68 117.68  660  19951121 20009999  INYOKERN/CHINA LAKE NAF  CA  US
 NTD  93111 72391  34.12 119.12    8  19471102 19501299  POINT MUGU NAS           CA  US
 NTD  93111 72391  34.12 119.12   18  19501200 19590104  POINT MUGU               CA  US
 NTD  93111 72391  34.12 119.12   25  19590105 19600331  POINT MUGU               CA  US
 NTD  93111 72391  34.12 119.12    4  19600401 19630799  POINT MUGU               CA  US
 NTD  93111 72391  34.10 119.12    4  19630700 19770106  POINT MUGU               CA  US
 NTD  93111 72391  34.10 119.12    2  19770107 99999999  POINT MUGU               CA  US
 NZY  93112 72290  32.72 117.22   15  19450409 19521231  NORTH ISLAND/SAN DIEGO   CA  US
 NZY  93112 72290  32.70 117.20   15  19530101 19560615  NORTH ISLAND/SAN DIEGO   CA  US
 NTK  93114 69016  33.68 117.80   17  19940503 19970822  TUSTIN/MCAF              CA  US
 NSI  93116 72291  33.23 119.45  174  19520916 19730831  SAN NICOLAS ISLAND       CA  US
 NSI  93116 72291  33.25 119.45  172  19730901 19810228  SAN NICOLAS ISLAND/SITE  CA  US
 NSI  93116 72291  33.25 119.45  174  19810301 19959999  SAN NICOLAS ISLAND/SITE  CA  US
 NSI  93116 72291  33.25 119.45   14  19959999 99999999  SAN NICOLAS ISLAND/SITE1 CA  US
 NUC  93117 72293  33.02 118.58   56  19720330 19810705  SAN CLEMENTE ISLAND      CA  US
 LIO  93117 72293  33.02 118.58    7  19810706 19820901  SAN CLEMENTE ISLAND      CA  US
 999  93121 99999  34.22 116.05  610  19930506 19970830  TWENTYNINE PALMS/NAAS    CA  US
 SMO  93197 72288  34.02 118.45   38  19560417 19650831  SANTA MONICA/CLOVER FLD  CA  US
 VBG  93214 72392  34.72 120.57  123  19580701 19581130  VANDENBERG AFB           CA  US
 VBG  93214 72392  34.75 120.57  104  19581201 19591221  VANDENBERG AFB           CA  US
 VBG  93214 72392  34.75 120.57   98  19591222 19600331  VANDENBERG AFB           CA  US
 VBG  93214 72393  34.75 120.57   99  19651015 19651202  VANDENBERG AFB           CA  US
 VBG  93214 72393  34.75 120.57  100  19651203 99999999  VANDENBERG               CA  US
 PGU  93215 72392  34.67 120.58  113  19590701 19651031  POINT ARGUELLO           CA  US
 BAB  93216 72483  39.13 121.43   34  19590701 19660228  SACRAMENTO/BEALE AFB     CA  US
 HGT  93218 72396  36.00 121.23  317  19650628 19670223  JOLON                    CA  US
 HGT  93218 72396  36.00 121.23  317  19950000 20009999  JOLON/HUNTER LIGGETT MIL CA  US
 999  93219 74606  34.72 120.62   26  19660801 19700331  VANDENBERG/BOATHOUSE     CA  US
 VBG  93220 72393  34.55 120.53   63  19670501 19700831  VANDENBERG SOUTH         CA  US
 999  93221 74606  34.58 120.63  101  19690305 19691130  VANDENBERG/SUDDEN RANCH  CA  US
 999  93222 74504  37.50 122.50   43  19691105 19700527  PILLAR POINT             CA  US
 999  93222 74504  37.50 122.50   43  19900121 20009999  PILLAR POINT             CA  US
 LPC  93223 74606  34.67 120.58  112  19690901 20020121  VANDENBERG AFB S         CA  US
 999  93722 72405  38.83  76.95   88  19501001 19601010  SILVER HILL              MD  US
 NCA  93727 72309  34.70  77.38    5  19930712 19941026  NEW RIVER/MCAF           NC  US
 HAT  93729 72304  35.27  75.55    4  19570301 19940718  CAPE HATTERAS            NC  US 93768
 IAD  93734 72403  38.98  77.47   85  19601011 99999999  STERLING(WASH DULLES)    VA  US
 WAL  93739 72402  37.85  75.48    3  19631014 19691031  WALLOPS ISLAND           VA  US
 WAL  93739 72402  37.85  75.48    4  19691101 19840531  WALLOPS ISLAND           VA  US
 WAL  93739 72402  37.93  75.48   13  19840601 99999999  WALLOPS ISLAND           VA  US
 NJM  93743 72309  34.68  77.02    7  19700205 19700423  BOGUE FLD MCALF/SWANSBO  NC  US
 NJM  93743 72309  34.68  77.03    7  19930727 19949999  BOGUE FIELD/MCAF         NC  US
 ACY  93755 72407  39.75  74.67   23  19800903 19940829  ATLANTIC CITY            NJ  US 94703
 MHX  93768 72305  34.70  76.80   11  19940719 99999999  MOREHEAD CITY/NEWPORT    NC  US       93729
 TLH  93805 72214  30.38  84.37   25  19910612 20020630  TALLAHASEE               FL  US
 TLH  93805 72214  30.45  84.30   52  20020701 99999999  TALLAHASEE               FL  US
 HTS  93818 72425  38.42  82.50  172  19410716 19480831  HUNTINGTON               WV  US
 LOU  93821 72423  38.18  85.73  166  19431124 19460329  LOUISVILLE               KY  US
 NPA  93829 72222  30.35  87.27    3  19450201 19510499  PENSACOLA                FL  US
 NPA  93829 72222  30.33  87.27    3  19510400 19521199  PENSACOLA                FL  US
 NPA  93829 72222  30.35  87.27    3  19521100 19550522  PENSACOLA                FL  US
 NIP  93837 72206  30.23  81.68    3  19430601 19551031  JACKSONVILLE/NAS         FL  US
 NPA  93859 72222  30.42  87.22   27  19391201 19441199  PENSACOLA                FL  US
 AKO  94005 72469  40.12 103.17 1408  19520716 19520926  AKRON  DET R2            CO  US
 SNY  94007 72563  41.22 103.10 1340  19550515 19570905  SIDNEY                   NE  US
 GGW  94008 72768  48.22 106.62  695  19551001 19551121  GLASGOW                  MT  US
 GGW  94008 72768  48.22 106.62  696  19551122 19950828  GLASGOW                  MT  US
 GGW  94008 72768  48.20 106.62  693  19950829 99999999  GLASGOW                  MT  US
 FCS  94018 72468  38.70 104.77 1788  19880506 20009999  FORT CARSON/ARMY         CO  US
 UNR  94043 72662  44.07 103.21 1037  19951108 99999999  RAPID CITY               SD  US       24090
 UIL  94240 72797  47.95 124.55   58  19660802 19661009  QUILLAYUTE               WA  US
 UIL  94240 72797  47.95 124.55   56  19661010 99999999  QUILLAYUTE               WA  US
 OKX  94703 72501  40.87  72.87   20  19940829 99999999  BROOKHAVEN               NY  US       93755
 ILW  94789 74486  40.67  73.78    5  19560918 19640331  NEW YORK/IDLEWILD        NY  US
 JFK  94789 74486  40.65  73.78   13  19640401 19730315  NEW YORK/JFK INT AP      NY  US
 999  94789 74486  40.78  73.77    8  19730316 19800902  NEW YORK/FT TOTTEN       NY  US
 PIT  94823 72520  40.50  80.22  375  19520915 19561130  PITTSBURGH/PITTSBGH AP   PA  US
 PIT  94823 72520  40.50  80.22  353  19561201 19631004  PITTSBURGH/PITTSBGH AP   PA  US
 PIT  94823 72520  40.53  80.23  361  19631005 19640107  PITTSBURGH/CORAOPOLIS    PA  US
 PIT  94823 72520  40.53  80.23  359  19640108 19700212  PITTSBURGH/MOON TOWNSHIP PA  US
 PIT  94823 72520  40.53  80.23  360  19700213 99999999  PITTSBURGH/MOON TOWNSHIP PA  US
 BTL  94829 72539  42.25  85.17  273  19540516 19541002  BATTLE CREEK/FT CUSTER   MI  US
 DTW  94847 72537  42.23  83.32  201  19410719 19420714  DETROIT/METRO            MI  US
 SBN  94848 72535  41.70  86.32  237  19590529 19590831  SOUTH BEND               IN  US
 SBN  94848 72535  41.70  86.32  234  19600604 19600916  SOUTH BEND               IN  US
 SBN  94848 72535  41.70  86.32  237  19610601 19610930  SOUTH BEND               IN  US
 HON  94913 72654  44.38  98.30  394  19530601 19530930  HURON/HOWES APT          SD  US
 HON  94913 72654  44.42  98.22  392  19540516 19541002  HURON/HOWES APT          SD  US
 HON  94913 72654  44.38  98.22  392  19550515 19590527  HURON/HOWES APT          SD  US
 HON  94913 72654  44.38  98.22  398  19590528 19610925  HURON/HOWES APT          SD  US
 ALO  94914 72548  42.55  92.40  264  19530601 19530930  WATERLOO                 IA  US
 ALO  94914 72548  42.55  92.40  255  19590528 19590930  WATERLOO                 IA  US
 CID  94917 72545  41.88  91.72  263  19540516 19550911  CEDAR RAPIDS             IA  US
 CID  94917 72545  42.08  91.62  265  19600520 19610930  CEDAR RAPIDS             IA  US
 OMA  94918 72553  41.37  96.02  403  19540916 19740129  N OMAHA                  NE  US
 OMA  94918 72553  41.37  96.02  400  19740130 19891231  N OMAHA                  NE  US
 OVN  94918 72553  41.37  96.02  400  19900101 19940510  N OMAHA                  NE  US 94980
 C25  94922 99999  42.68  92.48  307  19570601 19640731  WAVERLY                  IA  US
 RDR  94925 72465  47.95  97.37  276  19600614 19640731  GRAND FORKS AFB          ND  US
 OAX  94980 72558  41.32  96.37  350  19940513 99999999  OMAHA/VALLEY             NE  US       94918
 DVN  94982 74455  41.60  90.57  229  19950214 99999999  DAVENPORT MUNICIPAL AP   IA  US       14842
 MPX  94983 72649  44.83  93.55  287  19950602 99999999  MINNEAPOLIS              MN  US       14926
 999 110010 72434  38.62  90.18  139  19690414 19730427  ST. LOUIS/ARCH SITE (EMS MO  US
 999 110011 72434  38.77  90.23  161  19700612 19701202  ST LOUIS/MOBILE SITE1(EM MO  US
 999 110013 72434  38.75  90.38  172  19700924 19710514  ST LOUIS/MOBILE SITE (EM MO  US
 MDW 110020 72534  41.47  87.75  188  19690414 19791001  CHICAGO/MIDWAY AP (EMSU) IL  US
 MDW 110021 72534  41.43  87.98  216  19700611 19701217  CHICAGO/MIDWAY AP (EMSU) IL  US
 999 110030 72405  38.85  77.03   25  19690516 19730511  WASHINGTON (EMSU)        DC  US
 999 110031 72405  38.85  77.03    3  19700710 19710420  WASH/SITE 1 (EMSU)       DC  US
 999 110032 72405  38.88  77.07   20  19701006 19701013  ARLINGTON/SITE 3 (EMSU)  VA  US
 999 110033 72405  38.80  77.03    3  19710519 19799999  WASH/ALEXANDRIA MARINA   DC  US
 999 110034 72405  38.90  77.02   15  19701026 19799999  WASH/CAMP STN/SITE 1 (EM DC  US
 999 110035 72405  38.85  76.93   88  19710708 19711015  WASH/SITE 5 (EMSU)       DC  US
 LGA 110040 72503  40.77  73.90   13  19690617 19720612  NY/LAGUARDIA AP (EMSU)   NY  US
 LGA 110041 72503  40.77  73.98   33  19700811 19700819  NY/CENTRAL PARK SITE (EM NY  US
 PHL 110050 72408  39.88  75.18    5  19690627 19711130  PHILADELPHIA (EMSU)      PA  US
 PHL 110050 72408  39.88  75.18    6  19711201 19790799  PHILADELPHIA (EMSU)      PA  US
 PHL 110051 72408  39.88  75.18    5  19690627 19700628  PHILADELPHIA (EMSU)      PA  US
 PHL 110052 72408  40.00  75.22   79  19700811 19701110  PHILADELPHIA (EMSU)      PA  US
 PHL 110053 72408  39.98  75.10    3  19700723 19710902  PHILADELPHIA (EMSU)      PA  US
 CLE 110060 72524  41.50  81.60  217  19710401 19730327  CLEVELAND (EMSU)         OH  US
 999 110070 72423  38.20  85.75  141  19710429 19730615  LOUISVILLE (EMSU)        KY  US
 DEN 110080 74530  39.78 104.98 1576  19710423 19730408  DENVER (EMSU)            CO  US
 DEN 110080 74530  39.77 104.88 1611  19730409 19730629  DENVER (EMSU)            CO  US
 EMT 110090 74704  34.08 118.03   91  19710401 19720102  EL MONTE (EMSU)          CA  US
 EMT 110090 74704  34.08 118.03   92  19720103 19791001  EL MONTE (EMSU)          CA  US
 LAX 110100 72295  33.93 118.38   34  19710501 19790930  LOS ANGELES (EMSU)       CA  US
 999 110110 74505  37.32 121.87   32  19710830 19730608  SAN JOSE (EMSU)          CA  US
 4Q0 110111 74505  37.93 121.68   21  19720609 19720623  SAN JOSE/BRENTWOOD (EMS  CA  US
 999 110112 74505  38.45 122.72   45  19720906 19720908  SAN JOSE/SANTA ROSA (EMS CA  US
 999 110120 72509  42.35  71.08   30  19710824 19730426  BOSTON (EMSU)            MA  US
 EFD 110130 72243  29.77  95.37   17  19710816 19770207  HOUSTON (EMSU)           TX  US
 EFD 110130 72243  29.42  95.22   13  19770208 19770822  HOUSTON (EMSU)           TX  US
 EFD 110130 72243  29.77  95.37   12  19770823 19790630  HOUSTON (EMSU)           TX  US
 999 110140 72793  47.65 122.30    8  19711018 19730701  SEATTLE (EMSU)           WA  US
 BFI 110141 72793  47.53 122.30    4  19710915 19711017  SEATTLE/BOEING FLD (EMSU WA  US
 PIT 110150 74479  40.43  80.00  224  19711115 19730513  PITTSBURGH (EMSU)        PA  US
 999 110160 72537  42.32  83.22  187  19720703 19730328  DETROIT (EMSU)           MI  US
 CRW 110170 72414  38.38  81.77  182  19720727 19791129  CHARLESTON (EMSU)        WV  US
 AFR 970270 70270  61.28 149.65  115  19980910 20070105  FT RICHARDSEN            AK  US
 999 974001 74001  34.60  86.62  174  20080000 99999999  REDSTONE ARSENAL         AL  US
 999 974005 74005  33.53 114.03  331  20080000 99999999  LUKE AIR FORCE BASE      AZ  US
 999 974006 74006  32.86 114.03  331  20080000 99999999  YUMA PROVING GROUND      AZ  US
 999 974547 74547  38.62  97.30  446  19970500 20020615  HILLSBORO                KS  US
 WWR 974641 74641  36.43  99.53  667  19910300 20020615  WEST WOODWARD            OK  US
 999 974626 74626  33.45 111.95  384  00000000 99999999  PHOENIX                  AZ  US
 LMN 974646 74646  36.68  97.47  306  19910300 99999999  LAMONT                   OK  US
 999 974650 74650  35.68  95.87  216  19990128 20020615  MORRIS                   OK  US
 999 974651 74651  34.97  97.70  343  19990128 20020615  PURCELL                  OK  US
